workerId,group,cond,valence,exprating,valrating,arrating,block,trial_order,trial_cond,s1_color,Cong,age,sex,ITI,ISI,response_time_ISI_EXP,response_time_SAM_valence,response_time_SAM_arousal,timing_S1,timing_S2
12544,UG,val_arr,neg,56,0,0,2,56,26,neg,0,37,Male,1000,1000,4135,1527,2606,250,1000
12544,UG,exp,neg,0,0,0,2,57,31,neu,1,37,Male,1123,1000,1850,1527,2606,250,1000
12544,UG,exp,neg,41,0,0,2,58,32,neg,0,37,Male,1157,1000,2319,1527,2606,250,1000
12544,UG,exp,neg,64,0,0,2,59,33,neu,1,37,Male,1167,1000,2211,1527,2606,250,1000
12544,UG,val_arr,neu,64,64,73,2,60,27,neg,1,37,Male,1132,1000,2211,1841,2352,250,1000
12544,UG,val_arr,neu,64,100,80,2,61,28,neu,0,37,Male,1139,1000,2211,1623,2598,250,1000
12544,UG,val_arr,neg,64,31,33,2,62,29,neg,0,37,Male,867,1000,2211,2083,1529,250,1000
12544,UG,exp,neg,62,31,33,2,63,34,neg,0,37,Male,830,1000,3169,2083,1529,250,1000
12544,UG,exp,neu,62,31,33,2,64,35,neu,0,37,Male,946,1000,2213,2083,1529,250,1000
12544,UG,val_arr,neu,62,52,40,2,65,30,neu,0,37,Male,1193,1000,2213,2377,1818,250,1000
12544,UG,val_arr,neu,62,93,74,2,66,31,neu,0,37,Male,1036,1000,2213,3150,3091,250,1000
12544,UG,val_arr,neu,62,70,60,2,67,32,neu,0,37,Male,951,1000,2213,2445,1633,250,1000
12544,UG,exp,neg,28,70,60,2,68,36,neg,0,37,Male,1017,1000,1900,2445,1633,250,1000
12544,UG,val_arr,neg,28,5,7,2,69,33,neg,0,37,Male,1194,1000,1900,3032,2647,250,1000
12544,UG,exp,neu,75,5,7,2,70,37,neu,0,37,Male,1036,1000,3337,3032,2647,250,1000
12544,UG,val_arr,neg,75,9,9,2,71,34,neu,1,37,Male,961,1000,3337,1940,1364,250,1000
12544,UG,val_arr,neu,75,90,66,2,72,35,neu,0,37,Male,805,1000,3337,2832,2400,250,1000
12544,UG,exp,neg,41,90,66,2,73,38,neg,0,37,Male,878,1000,2510,2832,2400,250,1000
12544,UG,val_arr,neu,41,61,61,2,74,36,neu,0,37,Male,1020,1000,2510,2399,1278,250,1000
12544,UG,val_arr,neu,41,100,76,2,75,37,neg,1,37,Male,873,1000,2510,2460,2921,250,1000
12544,UG,val_arr,neg,41,0,0,2,76,38,neg,0,37,Male,1055,1000,2510,2761,1869,250,1000
12544,UG,val_arr,neu,41,100,74,2,77,39,neu,0,37,Male,941,1000,2510,3017,3156,250,1000
